unique_id,title,authors,pub_year,journal,study_site,moisture_type_DELETE?,moisture_type_consistent,moisture_units,moisture_open,moisture_forest,measurement_depth_DELETE?,Depth_lowerRange,Depth_upperRange,Average_Depth,Depth_Units,mat_deg_c,map_mm,Lat_degrees,Lat_Minutes,Lat_Seconds,Direction,Lat_Coordinates,Long_degrees,Long_Minutes,Long_Seconds,Direction,Long_Coordinates,Date,Year,Month,Day,Season,Timing_notes,Soil _type,Soil_texture,soil_clay_%,soil_sand_%,soil_silt_%,Soil notes,forest_type,forest_type_standardized,forest_dbh,forest_dbh_units,forest_basal_area,forest_basal_area_units,canopy_height,canopy_height_units,canopy_cover,canopy_cover_units,canopy_estimate_method,LAI,LAI_units,stem_density,stem_density_units,stand_density,stand_density_units,canopy_gap,canopy_gap_units,forest_structure_notes,open_type
64,Soil physical properties under effects of Eucalyptus understory vegetation and litter,"Li, D.; Yang, X.; Deng, Y.; Li, Y.",2006,Chinese Journal of Ecology,"Haiwei County, northwest Changjiang",Soil water content,VSWC,%,6.5,5,60–80 cm,60,80,70,cm,24.5,900,19,26,,N,19.43333,108,45,,E,108.75,NA,,,,,,,,,,,,shrub forest,,,,,,,,,,,,,,,,,,,,grassland
64,Soil physical properties under effects of Eucalyptus understory vegetation and litter,"Li, D.; Yang, X.; Deng, Y.; Li, Y.",2006,Chinese Journal of Ecology,"Haiwei County, northwest Changjiang",Soil water content,VSWC,%,6.5,4,60–80 cm,60,80,70,cm,24.5,900,19,26,,N,19.43333,108,45,,E,108.75,NA,,,,,,,,,,,,sugarcane plantation,plantation_artificial,,,,,,,,,,,,,,,,,,,grassland
64,Soil physical properties under effects of Eucalyptus understory vegetation and litter,"Li, D.; Yang, X.; Deng, Y.; Li, Y.",2006,Chinese Journal of Ecology,"Haiwei County, northwest Changjiang",Soil water content,VSWC,%,3.8,1.67,80–100 cm,80,100,90,cm,24.5,900,19,26,,N,19.43333,108,45,,E,108.75,NA,,,,,,,,,,,,Eucalyptus forests,,,,,,,,,,,,,,,,,,,,grassland
64,Soil physical properties under effects of Eucalyptus understory vegetation and litter,"Li, D.; Yang, X.; Deng, Y.; Li, Y.",2006,Chinese Journal of Ecology,"Haiwei County, northwest Changjiang",Soil water content,VSWC,%,3.8,1.9,80–100 cm,80,100,90,cm,24.5,900,19,26,,N,19.43333,108,45,,E,108.75,NA,,,,,,,,,,,,Eucalyptus forests,,,,,,,,,,,,,,,,,,,,grassland
64,Soil physical properties under effects of Eucalyptus understory vegetation and litter,"Li, D.; Yang, X.; Deng, Y.; Li, Y.",2006,Chinese Journal of Ecology,"Haiwei County, northwest Changjiang",Soil water content,VSWC,%,3.8,2.4,80–100 cm,80,100,90,cm,24.5,900,19,26,,N,19.43333,108,45,,E,108.75,NA,,,,,,,,,,,,C. equisetifolia,deciduous,,,,,,,,,,,,,,,,,,,grassland
64,Soil physical properties under effects of Eucalyptus understory vegetation and litter,"Li, D.; Yang, X.; Deng, Y.; Li, Y.",2006,Chinese Journal of Ecology,"Haiwei County, northwest Changjiang",Soil water content,VSWC,%,3.8,2.2,80–100 cm,80,100,90,cm,24.5,900,19,26,,N,19.43333,108,45,,E,108.75,NA,,,,,,,,,,,,A. mangium,,,,,,,,,,,,,,,,,,,,grassland
64,Soil physical properties under effects of Eucalyptus understory vegetation and litter,"Li, D.; Yang, X.; Deng, Y.; Li, Y.",2006,Chinese Journal of Ecology,"Haiwei County, northwest Changjiang",Soil water content,VSWC,%,3.8,2.6,80–100 cm,80,100,90,cm,24.5,900,19,26,,N,19.43333,108,45,,E,108.75,NA,,,,,,,,,,,,shrub forest,,,,,,,,,,,,,,,,,,,,grassland
64,Soil physical properties under effects of Eucalyptus understory vegetation and litter,"Li, D.; Yang, X.; Deng, Y.; Li, Y.",2006,Chinese Journal of Ecology,"Haiwei County, northwest Changjiang",Soil water content,VSWC,%,3.8,3.5,80–100 cm,80,100,90,cm,24.5,900,19,26,,N,19.43333,108,45,,E,108.75,NA,,,,,,,,,,,,sugarcane plantation,plantation_artificial,,,,,,,,,,,,,,,,,,,grassland
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,270,179.9059047,0–100 cm,0,100,50,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,678,397.4473988,0–200 cm,0,200,100,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1100,243.0698342,0–300 cm,0,300,150,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1500,242.4737268,0–400 cm,0,400,200,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,270,232.4374624,0–100 cm,0,100,50,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,678,199.699422,0–200 cm,0,200,100,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1100,340.5378809,0–300 cm,0,300,150,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1500,397.0088925,0–400 cm,0,400,200,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,270,143.3717113,0–100 cm,0,100,50,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,678,324.3560694,0–200 cm,0,200,100,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1100,220.4999074,0–300 cm,0,300,150,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1500,217.4616006,0–400 cm,0,400,200,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,375,278.2447866,0–100 cm,0,100,50,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,775,234.2947977,0–200 cm,0,200,100,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1000,385.4346115,0–300 cm,0,300,150,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1280,385.6669361,0–400 cm,0,400,200,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,375,273.7295973,0–100 cm,0,100,50,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,775,183.9676301,0–200 cm,0,200,100,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1000,391.9503103,0–300 cm,0,300,150,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1280,337.3565077,0–400 cm,0,400,200,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,375,345.9078929,0–100 cm,0,100,50,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,775,318.4728324,0–200 cm,0,200,100,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1000,165.1245716,0–300 cm,0,300,150,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1280,123.9854487,0–400 cm,0,400,200,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,355,345.0987192,0–100 cm,0,100,50,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,789,423.0601156,0–200 cm,0,200,100,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1168,423.0052329,0–300 cm,0,300,150,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,NA,NA,0–400 cm,0,400,200,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,355,301.2576872,0–100 cm,0,100,50,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,789,372.7491329,0–200 cm,0,200,100,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1168,NA,0–300 cm,0,300,150,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,NA,NA,0–400 cm,0,400,200,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,355,184.6638461,0–100 cm,0,100,50,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,789,129.7075145,0–200 cm,0,200,100,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,1168,297.6185514,0–300 cm,0,300,150,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
65,Soil water depletion patterns of artificial forest species and ages on the Loess Plateau (China),"Liu, Y.; Miao, H.-T.; Huang, Z.; Cui, Z.; He, H.; Zheng, J.; Han, F.; Chang, X.; Wu, G.-L.",2018,Forest Ecology and Management,Xiaqu town of Wenshui Country,soil water storage,SWS,mm,NA,NA,0–400 cm,0,400,200,cm,10.1,457,37,35,9,N,37.58583,111,29,47,E,111.4964,2017-09-01,2017,09,01,,,,,,,,,artificial forest,plantation_artificial,,,,,,,,,,,,,,,,,,"Study says that dbh and stand density was measured, but no actual values included in the paper. No supplements either.",agricultural_field
66,Shade-grown coffee in colombia benefits soil hydraulic conductivity,"Lozano-Baez, S.E.; DomÃ­nguez-Haydar, Y.; Di Prima, S.; Cooper, M.; Castellini, M.",2021,Sustainability (Switzerland),"La Jagua de Ibirico, Colombia",saturated volumetric soil water,VSWC,cm^3/cm^3,0.53,0.47,0–5 cm,0,5,2.5,cm,24,2185,9,35,,N,9.583333,73,6,37.16,W,-73.1103,2021-02-01,2021,02,01,,,,,,,,,coffee plantation,plantation_artificial,0.22,m,,,10.6,m,52,%,mobile application CanopyCapture,,,,,,,,,,pasture
66,Shade-grown coffee in colombia benefits soil hydraulic conductivity,"Lozano-Baez, S.E.; DomÃ­nguez-Haydar, Y.; Di Prima, S.; Cooper, M.; Castellini, M.",2021,Sustainability (Switzerland),"La Jagua de Ibirico, Colombia",saturated volumetric soil water,VSWC,cm^3/cm^3,0.53,0.28,0–5 cm,0,5,2.5,cm,24,2185,,,,,9.5643,,,,,-73.3359,2021-02-01,2021,02,01,,,,,,,,,Natural regeneration,,0.23,m,,,6.8,m,73,%,mobile application CanopyCapture,,,,,,,,,,pasture
66,Shade-grown coffee in colombia benefits soil hydraulic conductivity,"Lozano-Baez, S.E.; DomÃ­nguez-Haydar, Y.; Di Prima, S.; Cooper, M.; Castellini, M.",2021,Sustainability (Switzerland),"La Jagua de Ibirico, Colombia",saturated volumetric soil water,VSWC,cm^3/cm^3,0.53,0.35,0–5 cm,0,5,2.5,cm,24,2185,,,,,9.5643,,,,,-73.3359,2021-02-01,2021,02,01,,,,,,,,,Reference forest,,0.15,m,,,6.5,m,85,%,mobile application CanopyCapture,,,,,,,,,,pasture
69,"Effect of aboveground intervention on fine root mass, production, and turnover rate in a Chinese cork oak (Quercus variabilis Blume) forest","Ma, C.; Zhang, W.; Wu, M.; Xue, Y.; Ma, L.; Zhou, J.",2013,Plant and Soil,Qinling Botanic Park,probe sensor,,m^3/m^3,5.328455011,6.821348102,0–10 cm,0,10,5,cm,15.8,549.4,107,39,,N,33.7,33,42,,E,107.65,2010-04-01,2010,04,01,,,,,,,,,Chinese cork oak forest,deciduous,,,21.88,m2/ha,,,89,%,,,,,,1603,individuals/ha,,,Canopy cover measurement method not stated,clearcut
